date,k1_variance,k1_lengthscale,k2_variance,k2_lengthscale,kC_likelihood_variance,kC_changepoint_location,kC_steepness
2016-06-09,0.6178691017439009,0.551688341534061,1.8278393576125822,0.00015504424276980986,1.1112294748568427e-06,6761.683809703718,0.9109787502823854
2016-06-10,0.5779722153957344,0.5273365070114131,1.699674500144293,0.33930778692989333,1.3583734783203834e-06,6761.621329222836,1.0185150352348922
2016-06-13,0.5829547741820412,0.5064411827568064,1.5663404799737908,0.3883493380984541,1.1125196430138851e-06,6761.507271424048,1.0164349166009194
2016-06-14,0.5872993528905428,0.4778156051864301,1.454194555137538,0.41743198802667436,1.6969270384853794e-06,6761.390868123748,1.0507850262859146
2016-06-15,0.6445111123233107,0.4914414719996356,1.3388425636198342,0.3957000362920604,1.2026010706719694e-06,6761.194200152261,1.0045813595661437
2016-06-16,0.6559849603809466,0.48433392505405815,1.2894227539330971,0.3650314744295746,1.2920505720142354e-06,6761.225530554692,0.97371036554822
2016-06-17,0.029506090318554303,0.1034530414937246,0.7337846942178282,0.10346436898022188,0.5776108528262182,6763.450116735231,1.3919230909857223
2016-06-20,0.3636964194740002,0.003385666577651426,1.2311197394496864,0.39846063602207926,2.240860813409605e-06,6761.02542337336,47.578980168611274
2016-06-21,0.9645611986440863,0.3918183372821557,1.1869411668348708,0.4521742939662081,1.8120052730250628e-06,6774.005363432741,52.96427564008311
2016-06-22,1.0890217984002828,0.00028204874258678066,0.9393663078761526,0.5445588944737598,1.5125551255649836e-06,6768.994471223151,37.0882883315713
2016-06-23,1.0290091520513496,0.07375331131503796,1.0111326158460496,0.4823796794695755,1.3626306388393782e-06,6768.958661754206,3.628952475168635
2016-06-24,8.23355466191674e-06,0.09387596337441785,10.929841868177917,0.09385984494993127,0.48589034736197717,6780.2027747830125,6.204137263000776
2016-06-27,0.006621179980395555,0.09838089895940036,5.1602705111086475,0.09830814330070949,0.5000713459429298,6780.046691964123,15.435342505692477
2016-06-28,0.028952588119274446,0.09535530189791562,3.3916632005932197,0.0953138877841468,0.49104666216350884,6780.02949764368,16.565821327002908
2016-06-29,0.18766707980567937,0.09368213411862461,2.7396252842831377,0.09365414263555284,0.32613604286203185,6780.006140152883,14.568432223281349
2016-06-30,0.11330278214099443,0.0957521017990611,2.033489446501413,0.09572701606261257,0.42813961391265815,6779.991285014978,14.878836144111567
2016-07-01,0.12911286998155638,0.0996666439816418,1.7272524367661508,0.09958116509166062,0.4144373678711624,6779.981467568875,15.062716717489677
2016-07-04,0.1354684385891134,0.10004226664850703,1.455665714928149,0.09996340808225095,0.42576766322249143,6779.9732191182065,15.406491862519877
2016-07-05,0.0006097649910308982,0.09976271276429347,1.0701811402134531,0.09961108501926887,0.5913530658807635,6779.968759801472,16.43473328068592
2016-07-06,0.015538455045083664,0.09317351205065566,1.0378411645173546,0.09317027900286573,0.4195972976011431,6776.251206629149,0.9267931618047923
2016-07-07,0.4176855694394767,0.09203769037652385,1.362553269363708,0.08919891534206315,1.9694771497934932e-06,6774.6521188422485,0.8056617270440997
2016-07-08,0.4127421288181441,0.09178741157926912,1.2860207718040522,0.08871239160870051,4.137564986349502e-06,6774.450901300576,0.8466832972751897
2016-07-11,1.1839117469599567,0.10029265689978097,0.07638916641874521,0.10043478421323973,0.3648091226530891,6781.967377041384,16.914501048540096
2016-07-12,1.2293686899279959,0.09057797323522146,0.03394901156194909,0.09059082941517828,0.4161830712776497,6781.965481088844,16.399162944236355
2016-07-13,1.417060639958015,0.09110560740024509,0.015201476765080863,0.09111801723034914,0.4016791444694281,6781.97611196461,17.631067570240877
2016-07-14,1.4965915820996558,0.09532434632171932,0.020501194657782034,0.09534290395709856,0.4336431742442345,6781.971746824026,17.789207020196745
2016-07-15,1.7744165146179511,0.09725779405666683,0.027000458235322596,0.09728315509584853,0.4082815294165286,6781.9634780596625,17.708007129417478
2016-07-18,1.996730096113373,0.10049100834967825,0.01040748933748501,0.10052511057069242,0.4396707712513496,6781.953331359229,17.606562351803873
2016-07-19,2.3524832797122635,0.10138392042464367,0.025213524154275323,0.1014686718717338,0.44040143612611393,6781.931216956911,17.032617315957992
2016-07-20,2.9040700456745983,0.09867649364954556,0.015270963099776436,0.09875021785109381,0.45440197700802665,6781.920313653438,17.31122148598341
2016-07-21,3.9547314925664483,0.0925137740981697,0.03184467948869536,0.0925356853084175,0.4281427464236903,6781.908021474718,16.995828089624382
2016-07-22,6.127974727147642,0.09349887898871227,0.003671278120957911,0.09351884484365772,0.4337376732820012,6781.884101342076,15.283059754130251
2016-07-25,11.883769306319381,3.8449391744575596,0.12127553456326755,1.7617745953525283,0.33382978295668597,6781.861162910563,11.396119325532815
2016-07-26,1.0610180153477458,7.41666909048183e-23,0.9820403746722823,0.5276115456180299,3.9671506192500615e-06,6791.009093110938,52.81342950395106
2016-07-27,1.029170349558512,0.45193680623083976,1.0106231690402554,0.4011790326267164,3.339542699702973e-06,6791.017490712491,14.943966013312567
2016-07-28,0.14133864795026452,1.5977643237924315,2.3347371408368765e-10,5.77437695917704e-05,0.9238650528191716,6795.516471701343,29.67965228927372
2016-07-29,0.18067719912621258,1.5106285470097145,8.096768255226753e-08,1.5851617142956407,0.9103919333126514,6795.530275688969,25.053059504733326
2016-08-01,0.4511337151925815,0.7364855077824337,0.2727531547862141,3.580540146665861,0.6665775310566695,6795.895359415093,15.924322472952442
2016-08-02,0.5390645740006215,0.011263756069606957,0.9098137164078575,88.4090321742308,0.39370227819160325,6804.491334061291,21.7706597455976
2016-08-03,0.5755339102648873,1.0297410383180594,0.10967247837456416,2.630729099613693,0.6577368901740313,6798.902994913376,14.913666047937943
